core_str,StreamKey,trait_name,trait_value,sample_size,hit_count,hit_rate_pct,baseline_rate_pct,relative_lift_x,lift_pct_points,confidence_score,sample_tier,meets_signal_floor,usable_narrow_stream_seed_signal,usable_watch_only_signal
457,Puerto Rico | Pega 4 Noche,seed_parity,OOEE,53,2,3.774,0.392,9.624,3.381,0.014857,CANDIDATE_50_99,False,False,True
457,Oregon | Pick 4 4pm,seed_shape,triple,54,2,3.704,0.392,9.445,3.312,0.014555,CANDIDATE_50_99,False,False,True
457,Arkansas | Cash 4 Evening,seed_sum_bucket,sum_18_21,339,5,1.475,0.392,3.761,1.083,0.01431,STRONG_STABLE_250_PLUS,False,True,True
457,Tennessee | Cash 4 Midday,seed_spread_bucket,spread_0_2,55,2,3.636,0.392,9.274,3.244,0.014256,CANDIDATE_50_99,False,False,True
457,Puerto Rico | Pega 4 Noche,seed_highlow,LLLL,57,2,3.509,0.392,8.948,3.117,0.013698,CANDIDATE_50_99,False,False,True
457,Arkansas | Cash 4 Evening,seed_parity,EEOE,60,2,3.333,0.392,8.501,2.941,0.012924,CANDIDATE_50_99,False,False,True
457,Tennessee | Cash 4 Midday,seed_highlow,HHHH,60,2,3.333,0.392,8.501,2.941,0.012924,CANDIDATE_50_99,False,False,True
457,Texas | Daily 4 Night,seed_highlow,HLHL,60,2,3.333,0.392,8.501,2.941,0.012924,CANDIDATE_50_99,False,False,True
457,Rhode Island | Numbers Game Midday,seed_spread_bucket,spread_3_4,246,4,1.626,0.392,4.147,1.234,0.012917,STABLE_100_249,False,True,True
457,New Jersey | Pick 4 Midday,seed_parity,OEEO,62,2,3.226,0.392,8.227,2.834,0.012454,CANDIDATE_50_99,False,False,True
457,Georgia | Cash 4 Midday,seed_highlow,LHLL,62,2,3.226,0.392,8.227,2.834,0.012454,CANDIDATE_50_99,False,False,True
457,"Washington, D.C. | DC-4 11:30pm",seed_highlow,HLHL,62,2,3.226,0.392,8.227,2.834,0.012454,CANDIDATE_50_99,False,False,True
567,Idaho | Pick 4 Day,seed_parity,EEOO,64,4,6.25,0.355,17.581,5.895,0.151802,CANDIDATE_50_99,False,True,True
